,local_datetime,recordType,marketIndexDataProviderId,settlementDate,settlementPeriod,marketIndexPrice,marketIndexVolume,activeFlag
0,2022-01-01 00:00:00+00:00,MID,APXMIDP,2022-01-01,1,43.83,388.200,Y
1,2022-01-01 00:30:00+00:00,MID,APXMIDP,2022-01-01,2,31.15,481.600,Y
2,2022-01-01 01:00:00+00:00,MID,APXMIDP,2022-01-01,3,24.74,468.550,Y
3,2022-01-01 01:30:00+00:00,MID,APXMIDP,2022-01-01,4,9.04,695.400,Y
4,2022-01-01 02:00:00+00:00,MID,APXMIDP,2022-01-01,5,37.09,722.900,Y
5,2022-01-01 02:30:00+00:00,MID,APXMIDP,2022-01-01,6,10.59,545.700,Y
6,2022-01-01 03:00:00+00:00,MID,APXMIDP,2022-01-01,7,-12.37,551.000,Y
7,2022-01-01 03:30:00+00:00,MID,APXMIDP,2022-01-01,8,-34.94,628.500,Y
8,2022-01-01 04:00:00+00:00,MID,APXMIDP,2022-01-01,9,-40.88,585.250,Y
9,2022-01-01 04:30:00+00:00,MID,APXMIDP,2022-01-01,10,-59.60,633.800,Y
10,2022-01-01 05:00:00+00:00,MID,APXMIDP,2022-01-01,11,-64.47,703.700,Y
11,2022-01-01 05:30:00+00:00,MID,APXMIDP,2022-01-01,12,-60.64,513.550,Y
12,2022-01-01 06:00:00+00:00,MID,APXMIDP,2022-01-01,13,-57.85,724.300,Y
13,2022-01-01 06:30:00+00:00,MID,APXMIDP,2022-01-01,14,-60.61,733.250,Y
14,2022-01-01 07:00:00+00:00,MID,APXMIDP,2022-01-01,15,-52.34,1059.150,Y
15,2022-01-01 07:30:00+00:00,MID,APXMIDP,2022-01-01,16,-56.38,898.700,Y
16,2022-01-01 08:00:00+00:00,MID,APXMIDP,2022-01-01,17,-58.61,1007.500,Y
17,2022-01-01 08:30:00+00:00,MID,APXMIDP,2022-01-01,18,-54.36,876.100,Y
18,2022-01-01 09:00:00+00:00,MID,APXMIDP,2022-01-01,19,-27.56,848.650,Y
19,2022-01-01 09:30:00+00:00,MID,APXMIDP,2022-01-01,20,9.78,1051.400,Y
20,2022-01-01 10:00:00+00:00,MID,APXMIDP,2022-01-01,21,19.27,1002.200,Y
21,2022-01-01 10:30:00+00:00,MID,APXMIDP,2022-01-01,22,50.23,983.700,Y
22,2022-01-01 11:00:00+00:00,MID,APXMIDP,2022-01-01,23,17.67,958.950,Y
23,2022-01-01 11:30:00+00:00,MID,APXMIDP,2022-01-01,24,33.81,1096.050,Y
24,2022-01-01 12:00:00+00:00,MID,APXMIDP,2022-01-01,25,39.98,1053.400,Y
25,2022-01-01 12:30:00+00:00,MID,APXMIDP,2022-01-01,26,72.60,1466.900,Y
26,2022-01-01 13:00:00+00:00,MID,APXMIDP,2022-01-01,27,42.44,1002.850,Y
27,2022-01-01 13:30:00+00:00,MID,APXMIDP,2022-01-01,28,30.05,1010.500,Y
28,2022-01-01 14:00:00+00:00,MID,APXMIDP,2022-01-01,29,25.90,1444.250,Y
29,2022-01-01 14:30:00+00:00,MID,APXMIDP,2022-01-01,30,31.99,992.650,Y
30,2022-01-01 15:00:00+00:00,MID,APXMIDP,2022-01-01,31,51.47,1367.450,Y
31,2022-01-01 15:30:00+00:00,MID,APXMIDP,2022-01-01,32,51.13,1170.600,Y
32,2022-01-01 16:00:00+00:00,MID,APXMIDP,2022-01-01,33,50.15,1391.800,Y
33,2022-01-01 16:30:00+00:00,MID,APXMIDP,2022-01-01,34,62.55,1564.300,Y
34,2022-01-01 17:00:00+00:00,MID,APXMIDP,2022-01-01,35,64.03,1528.950,Y
35,2022-01-01 17:30:00+00:00,MID,APXMIDP,2022-01-01,36,71.56,1377.550,Y
36,2022-01-01 18:00:00+00:00,MID,APXMIDP,2022-01-01,37,76.92,1601.900,Y
37,2022-01-01 18:30:00+00:00,MID,APXMIDP,2022-01-01,38,70.79,1412.000,Y
38,2022-01-01 19:00:00+00:00,MID,APXMIDP,2022-01-01,39,40.13,1126.000,Y
39,2022-01-01 19:30:00+00:00,MID,APXMIDP,2022-01-01,40,45.02,1102.650,Y
40,2022-01-01 20:00:00+00:00,MID,APXMIDP,2022-01-01,41,62.02,1449.850,Y
41,2022-01-01 20:30:00+00:00,MID,APXMIDP,2022-01-01,42,62.31,1399.200,Y
42,2022-01-01 21:00:00+00:00,MID,APXMIDP,2022-01-01,43,48.50,1109.550,Y
43,2022-01-01 21:30:00+00:00,MID,APXMIDP,2022-01-01,44,47.03,916.350,Y
44,2022-01-01 22:00:00+00:00,MID,APXMIDP,2022-01-01,45,47.35,1162.150,Y
45,2022-01-01 22:30:00+00:00,MID,APXMIDP,2022-01-01,46,40.87,919.000,Y
46,2022-01-01 23:00:00+00:00,MID,APXMIDP,2022-01-01,47,21.94,648.300,Y
47,2022-01-01 23:30:00+00:00,MID,APXMIDP,2022-01-01,48,17.66,847.650,Y
48,2022-01-01 00:00:00+00:00,MID,N2EXMIDP,2022-01-01,1,0.00,0.000,Y
49,2022-01-01 00:30:00+00:00,MID,N2EXMIDP,2022-01-01,2,0.00,0.000,Y
50,2022-01-01 01:00:00+00:00,MID,N2EXMIDP,2022-01-01,3,0.00,0.000,Y
51,2022-01-01 01:30:00+00:00,MID,N2EXMIDP,2022-01-01,4,0.00,0.000,Y
52,2022-01-01 02:00:00+00:00,MID,N2EXMIDP,2022-01-01,5,0.00,0.000,Y
53,2022-01-01 02:30:00+00:00,MID,N2EXMIDP,2022-01-01,6,0.00,0.000,Y
54,2022-01-01 03:00:00+00:00,MID,N2EXMIDP,2022-01-01,7,0.00,0.000,Y
55,2022-01-01 03:30:00+00:00,MID,N2EXMIDP,2022-01-01,8,0.00,0.000,Y
56,2022-01-01 04:00:00+00:00,MID,N2EXMIDP,2022-01-01,9,0.00,0.000,Y
57,2022-01-01 04:30:00+00:00,MID,N2EXMIDP,2022-01-01,10,0.00,0.000,Y
58,2022-01-01 05:00:00+00:00,MID,N2EXMIDP,2022-01-01,11,0.00,0.000,Y
59,2022-01-01 05:30:00+00:00,MID,N2EXMIDP,2022-01-01,12,0.00,0.000,Y
60,2022-01-01 06:00:00+00:00,MID,N2EXMIDP,2022-01-01,13,0.00,0.000,Y
61,2022-01-01 06:30:00+00:00,MID,N2EXMIDP,2022-01-01,14,0.00,0.000,Y
62,2022-01-01 07:00:00+00:00,MID,N2EXMIDP,2022-01-01,15,0.00,0.000,Y
63,2022-01-01 07:30:00+00:00,MID,N2EXMIDP,2022-01-01,16,0.00,0.000,Y
64,2022-01-01 08:00:00+00:00,MID,N2EXMIDP,2022-01-01,17,0.00,0.000,Y
65,2022-01-01 08:30:00+00:00,MID,N2EXMIDP,2022-01-01,18,0.00,0.000,Y
66,2022-01-01 09:00:00+00:00,MID,N2EXMIDP,2022-01-01,19,0.00,0.000,Y
67,2022-01-01 09:30:00+00:00,MID,N2EXMIDP,2022-01-01,20,0.00,0.000,Y
68,2022-01-01 10:00:00+00:00,MID,N2EXMIDP,2022-01-01,21,0.00,0.000,Y
69,2022-01-01 10:30:00+00:00,MID,N2EXMIDP,2022-01-01,22,0.00,0.000,Y
70,2022-01-01 11:00:00+00:00,MID,N2EXMIDP,2022-01-01,23,0.00,0.000,Y
