,local_datetime,recordType,marketIndexDataProviderId,settlementDate,settlementPeriod,marketIndexPrice,marketIndexVolume,activeFlag
22,2017-01-01 11:00:00+00:00,MID,APXMIDP,2017-01-01,23,40.77,448.450,Y
23,2017-01-01 11:30:00+00:00,MID,APXMIDP,2017-01-01,24,40.33,529.350,Y
24,2017-01-01 12:00:00+00:00,MID,APXMIDP,2017-01-01,25,42.65,479.850,Y
25,2017-01-01 12:30:00+00:00,MID,APXMIDP,2017-01-01,26,42.71,474.350,Y
26,2017-01-01 13:00:00+00:00,MID,APXMIDP,2017-01-01,27,44.06,505.700,Y
27,2017-01-01 13:30:00+00:00,MID,APXMIDP,2017-01-01,28,45.00,529.000,Y
28,2017-01-01 14:00:00+00:00,MID,APXMIDP,2017-01-01,29,43.24,489.550,Y
29,2017-01-01 14:30:00+00:00,MID,APXMIDP,2017-01-01,30,41.49,510.900,Y
30,2017-01-01 15:00:00+00:00,MID,APXMIDP,2017-01-01,31,43.82,775.750,Y
31,2017-01-01 15:30:00+00:00,MID,APXMIDP,2017-01-01,32,42.50,624.250,Y
32,2017-01-01 16:00:00+00:00,MID,APXMIDP,2017-01-01,33,43.73,488.300,Y
33,2017-01-01 16:30:00+00:00,MID,APXMIDP,2017-01-01,34,53.34,362.300,Y
34,2017-01-01 17:00:00+00:00,MID,APXMIDP,2017-01-01,35,67.98,434.650,Y
35,2017-01-01 17:30:00+00:00,MID,APXMIDP,2017-01-01,36,59.17,414.400,Y
36,2017-01-01 18:00:00+00:00,MID,APXMIDP,2017-01-01,37,50.79,547.200,Y
37,2017-01-01 18:30:00+00:00,MID,APXMIDP,2017-01-01,38,44.67,834.750,Y
38,2017-01-01 19:00:00+00:00,MID,APXMIDP,2017-01-01,39,48.52,863.850,Y
39,2017-01-01 19:30:00+00:00,MID,APXMIDP,2017-01-01,40,47.52,974.750,Y
40,2017-01-01 20:00:00+00:00,MID,APXMIDP,2017-01-01,41,47.08,1015.250,Y
41,2017-01-01 20:30:00+00:00,MID,APXMIDP,2017-01-01,42,48.15,879.850,Y
42,2017-01-01 21:00:00+00:00,MID,APXMIDP,2017-01-01,43,46.03,884.500,Y
43,2017-01-01 21:30:00+00:00,MID,APXMIDP,2017-01-01,44,43.87,1194.450,Y
44,2017-01-01 22:00:00+00:00,MID,APXMIDP,2017-01-01,45,45.51,989.950,Y
45,2017-01-01 22:30:00+00:00,MID,APXMIDP,2017-01-01,46,44.95,969.350,Y
46,2017-01-01 23:00:00+00:00,MID,APXMIDP,2017-01-01,47,42.91,506.950,Y
47,2017-01-01 23:30:00+00:00,MID,APXMIDP,2017-01-01,48,41.05,771.250,Y
48,2017-01-01 00:00:00+00:00,MID,N2EXMIDP,2017-01-01,1,0.00,0.000,Y
49,2017-01-01 00:30:00+00:00,MID,N2EXMIDP,2017-01-01,2,0.00,0.000,Y
50,2017-01-01 01:00:00+00:00,MID,N2EXMIDP,2017-01-01,3,0.00,0.000,Y
51,2017-01-01 01:30:00+00:00,MID,N2EXMIDP,2017-01-01,4,0.00,0.000,Y
52,2017-01-01 02:00:00+00:00,MID,N2EXMIDP,2017-01-01,5,0.00,0.000,Y
53,2017-01-01 02:30:00+00:00,MID,N2EXMIDP,2017-01-01,6,0.00,0.000,Y
54,2017-01-01 03:00:00+00:00,MID,N2EXMIDP,2017-01-01,7,0.00,0.000,Y
55,2017-01-01 03:30:00+00:00,MID,N2EXMIDP,2017-01-01,8,0.00,0.000,Y
56,2017-01-01 04:00:00+00:00,MID,N2EXMIDP,2017-01-01,9,0.00,0.000,Y
57,2017-01-01 04:30:00+00:00,MID,N2EXMIDP,2017-01-01,10,0.00,0.000,Y
58,2017-01-01 05:00:00+00:00,MID,N2EXMIDP,2017-01-01,11,0.00,0.000,Y
59,2017-01-01 05:30:00+00:00,MID,N2EXMIDP,2017-01-01,12,0.00,0.000,Y
60,2017-01-01 06:00:00+00:00,MID,N2EXMIDP,2017-01-01,13,0.00,0.000,Y
61,2017-01-01 06:30:00+00:00,MID,N2EXMIDP,2017-01-01,14,0.00,0.000,Y
62,2017-01-01 07:00:00+00:00,MID,N2EXMIDP,2017-01-01,15,0.00,0.000,Y
63,2017-01-01 07:30:00+00:00,MID,N2EXMIDP,2017-01-01,16,0.00,0.000,Y
64,2017-01-01 08:00:00+00:00,MID,N2EXMIDP,2017-01-01,17,0.00,0.000,Y
65,2017-01-01 08:30:00+00:00,MID,N2EXMIDP,2017-01-01,18,0.00,0.000,Y
66,2017-01-01 09:00:00+00:00,MID,N2EXMIDP,2017-01-01,19,0.00,0.000,Y
67,2017-01-01 09:30:00+00:00,MID,N2EXMIDP,2017-01-01,20,0.00,0.000,Y
68,2017-01-01 10:00:00+00:00,MID,N2EXMIDP,2017-01-01,21,0.00,0.000,Y
69,2017-01-01 10:30:00+00:00,MID,N2EXMIDP,2017-01-01,22,0.00,0.000,Y
70,2017-01-01 11:00:00+00:00,MID,N2EXMIDP,2017-01-01,23,0.00,0.000,Y
71,2017-01-01 11:30:00+00:00,MID,N2EXMIDP,2017-01-01,24,0.00,0.000,Y
72,2017-01-01 12:00:00+00:00,MID,N2EXMIDP,2017-01-01,25,0.00,0.000,Y
73,2017-01-01 12:30:00+00:00,MID,N2EXMIDP,2017-01-01,26,0.00,0.000,Y
74,2017-01-01 13:00:00+00:00,MID,N2EXMIDP,2017-01-01,27,0.00,0.000,Y
75,2017-01-01 13:30:00+00:00,MID,N2EXMIDP,2017-01-01,28,0.00,0.000,Y
76,2017-01-01 14:00:00+00:00,MID,N2EXMIDP,2017-01-01,29,0.00,0.000,Y
77,2017-01-01 14:30:00+00:00,MID,N2EXMIDP,2017-01-01,30,0.00,0.000,Y
78,2017-01-01 15:00:00+00:00,MID,N2EXMIDP,2017-01-01,31,0.00,0.000,Y
79,2017-01-01 15:30:00+00:00,MID,N2EXMIDP,2017-01-01,32,0.00,0.000,Y
80,2017-01-01 16:00:00+00:00,MID,N2EXMIDP,2017-01-01,33,0.00,0.000,Y
81,2017-01-01 16:30:00+00:00,MID,N2EXMIDP,2017-01-01,34,0.00,0.000,Y
82,2017-01-01 17:00:00+00:00,MID,N2EXMIDP,2017-01-01,35,0.00,0.000,Y
83,2017-01-01 17:30:00+00:00,MID,N2EXMIDP,2017-01-01,36,0.00,0.000,Y
84,2017-01-01 18:00:00+00:00,MID,N2EXMIDP,2017-01-01,37,0.00,0.000,Y
85,2017-01-01 18:30:00+00:00,MID,N2EXMIDP,2017-01-01,38,0.00,0.000,Y
86,2017-01-01 19:00:00+00:00,MID,N2EXMIDP,2017-01-01,39,0.00,0.000,Y
87,2017-01-01 19:30:00+00:00,MID,N2EXMIDP,2017-01-01,40,0.00,0.000,Y
88,2017-01-01 20:00:00+00:00,MID,N2EXMIDP,2017-01-01,41,0.00,0.000,Y
89,2017-01-01 20:30:00+00:00,MID,N2EXMIDP,2017-01-01,42,0.00,0.000,Y
90,2017-01-01 21:00:00+00:00,MID,N2EXMIDP,2017-01-01,43,0.00,0.000,Y
91,2017-01-01 21:30:00+00:00,MID,N2EXMIDP,2017-01-01,44,0.00,0.000,Y
92,2017-01-01 22:00:00+00:00,MID,N2EXMIDP,2017-01-01,45,0.00,0.000,Y
93,2017-01-01 22:30:00+00:00,MID,N2EXMIDP,2017-01-01,46,0.00,0.000,Y
94,2017-01-01 23:00:00+00:00,MID,N2EXMIDP,2017-01-01,47,0.00,0.000,Y
95,2017-01-01 23:30:00+00:00,MID,N2EXMIDP,2017-01-01,48,0.00,0.000,Y
0,2017-01-02 00:00:00+00:00,MID,APXMIDP,2017-01-02,1,42.59,529.700,Y
1,2017-01-02 00:30:00+00:00,MID,APXMIDP,2017-01-02,2,44.45,414.800,Y
2,2017-01-02 01:00:00+00:00,MID,APXMIDP,2017-01-02,3,43.28,546.000,Y
3,2017-01-02 01:30:00+00:00,MID,APXMIDP,2017-01-02,4,42.84,341.300,Y
4,2017-01-02 02:00:00+00:00,MID,APXMIDP,2017-01-02,5,42.91,402.300,Y
5,2017-01-02 02:30:00+00:00,MID,APXMIDP,2017-01-02,6,43.14,463.700,Y
6,2017-01-02 03:00:00+00:00,MID,APXMIDP,2017-01-02,7,43.37,307.650,Y
7,2017-01-02 03:30:00+00:00,MID,APXMIDP,2017-01-02,8,41.19,436.100,Y
8,2017-01-02 04:00:00+00:00,MID,APXMIDP,2017-01-02,9,41.92,458.550,Y
9,2017-01-02 04:30:00+00:00,MID,APXMIDP,2017-01-02,10,41.30,445.850,Y
10,2017-01-02 05:00:00+00:00,MID,APXMIDP,2017-01-02,11,43.84,547.500,Y
11,2017-01-02 05:30:00+00:00,MID,APXMIDP,2017-01-02,12,44.29,448.150,Y
12,2017-01-02 06:00:00+00:00,MID,APXMIDP,2017-01-02,13,45.11,509.900,Y
13,2017-01-02 06:30:00+00:00,MID,APXMIDP,2017-01-02,14,41.00,972.250,Y
14,2017-01-02 07:00:00+00:00,MID,APXMIDP,2017-01-02,15,42.97,545.000,Y
15,2017-01-02 07:30:00+00:00,MID,APXMIDP,2017-01-02,16,43.27,894.000,Y
16,2017-01-02 08:00:00+00:00,MID,APXMIDP,2017-01-02,17,42.08,445.000,Y
17,2017-01-02 08:30:00+00:00,MID,APXMIDP,2017-01-02,18,41.51,554.200,Y
18,2017-01-02 09:00:00+00:00,MID,APXMIDP,2017-01-02,19,45.50,526.700,Y
19,2017-01-02 09:30:00+00:00,MID,APXMIDP,2017-01-02,20,45.52,558.550,Y
20,2017-01-02 10:00:00+00:00,MID,APXMIDP,2017-01-02,21,44.22,572.300,Y
21,2017-01-02 10:30:00+00:00,MID,APXMIDP,2017-01-02,22,45.11,569.500,Y
22,2017-01-02 11:00:00+00:00,MID,APXMIDP,2017-01-02,23,46.03,550.800,Y
23,2017-01-02 11:30:00+00:00,MID,APXMIDP,2017-01-02,24,46.70,645.950,Y
24,2017-01-02 12:00:00+00:00,MID,APXMIDP,2017-01-02,25,47.52,563.500,Y
25,2017-01-02 12:30:00+00:00,MID,APXMIDP,2017-01-02,26,46.73,603.000,Y
26,2017-01-02 13:00:00+00:00,MID,APXMIDP,2017-01-02,27,45.98,640.850,Y
27,2017-01-02 13:30:00+00:00,MID,APXMIDP,2017-01-02,28,45.60,637.900,Y
28,2017-01-02 14:00:00+00:00,MID,APXMIDP,2017-01-02,29,46.04,645.500,Y
29,2017-01-02 14:30:00+00:00,MID,APXMIDP,2017-01-02,30,45.23,705.100,Y
30,2017-01-02 15:00:00+00:00,MID,APXMIDP,2017-01-02,31,45.76,496.850,Y
31,2017-01-02 15:30:00+00:00,MID,APXMIDP,2017-01-02,32,44.88,592.700,Y
32,2017-01-02 16:00:00+00:00,MID,APXMIDP,2017-01-02,33,43.64,780.800,Y
33,2017-01-02 16:30:00+00:00,MID,APXMIDP,2017-01-02,34,74.20,627.900,Y
34,2017-01-02 17:00:00+00:00,MID,APXMIDP,2017-01-02,35,75.62,427.150,Y
35,2017-01-02 17:30:00+00:00,MID,APXMIDP,2017-01-02,36,73.00,524.750,Y
36,2017-01-02 18:00:00+00:00,MID,APXMIDP,2017-01-02,37,68.44,565.650,Y
37,2017-01-02 18:30:00+00:00,MID,APXMIDP,2017-01-02,38,65.55,668.600,Y
38,2017-01-02 19:00:00+00:00,MID,APXMIDP,2017-01-02,39,72.51,831.700,Y
39,2017-01-02 19:30:00+00:00,MID,APXMIDP,2017-01-02,40,56.32,343.250,Y
40,2017-01-02 20:00:00+00:00,MID,APXMIDP,2017-01-02,41,51.28,431.900,Y
41,2017-01-02 20:30:00+00:00,MID,APXMIDP,2017-01-02,42,50.78,446.750,Y
42,2017-01-02 21:00:00+00:00,MID,APXMIDP,2017-01-02,43,48.72,718.950,Y
43,2017-01-02 21:30:00+00:00,MID,APXMIDP,2017-01-02,44,45.37,635.150,Y
44,2017-01-02 22:00:00+00:00,MID,APXMIDP,2017-01-02,45,46.71,625.450,Y
45,2017-01-02 22:30:00+00:00,MID,APXMIDP,2017-01-02,46,44.67,785.750,Y
46,2017-01-02 23:00:00+00:00,MID,APXMIDP,2017-01-02,47,44.58,594.300,Y
47,2017-01-02 23:30:00+00:00,MID,APXMIDP,2017-01-02,48,43.74,563.050,Y
48,2017-01-02 00:00:00+00:00,MID,N2EXMIDP,2017-01-02,1,0.00,0.000,Y
49,2017-01-02 00:30:00+00:00,MID,N2EXMIDP,2017-01-02,2,0.00,0.000,Y
50,2017-01-02 01:00:00+00:00,MID,N2EXMIDP,2017-01-02,3,0.00,0.000,Y
51,2017-01-02 01:30:00+00:00,MID,N2EXMIDP,2017-01-02,4,0.00,0.000,Y
52,2017-01-02 02:00:00+00:00,MID,N2EXMIDP,2017-01-02,5,0.00,0.000,Y
53,2017-01-02 02:30:00+00:00,MID,N2EXMIDP,2017-01-02,6,0.00,0.000,Y
54,2017-01-02 03:00:00+00:00,MID,N2EXMIDP,2017-01-02,7,0.00,0.000,Y
55,2017-01-02 03:30:00+00:00,MID,N2EXMIDP,2017-01-02,8,0.00,0.000,Y
56,2017-01-02 04:00:00+00:00,MID,N2EXMIDP,2017-01-02,9,0.00,0.000,Y
57,2017-01-02 04:30:00+00:00,MID,N2EXMIDP,2017-01-02,10,0.00,0.000,Y
58,2017-01-02 05:00:00+00:00,MID,N2EXMIDP,2017-01-02,11,0.00,0.000,Y
59,2017-01-02 05:30:00+00:00,MID,N2EXMIDP,2017-01-02,12,0.00,0.000,Y
60,2017-01-02 06:00:00+00:00,MID,N2EXMIDP,2017-01-02,13,0.00,0.000,Y
61,2017-01-02 06:30:00+00:00,MID,N2EXMIDP,2017-01-02,14,0.00,0.000,Y
62,2017-01-02 07:00:00+00:00,MID,N2EXMIDP,2017-01-02,15,0.00,0.000,Y
63,2017-01-02 07:30:00+00:00,MID,N2EXMIDP,2017-01-02,16,0.00,0.000,Y
64,2017-01-02 08:00:00+00:00,MID,N2EXMIDP,2017-01-02,17,0.00,0.000,Y
65,2017-01-02 08:30:00+00:00,MID,N2EXMIDP,2017-01-02,18,0.00,0.000,Y
66,2017-01-02 09:00:00+00:00,MID,N2EXMIDP,2017-01-02,19,0.00,0.000,Y
67,2017-01-02 09:30:00+00:00,MID,N2EXMIDP,2017-01-02,20,0.00,0.000,Y
68,2017-01-02 10:00:00+00:00,MID,N2EXMIDP,2017-01-02,21,0.00,0.000,Y
69,2017-01-02 10:30:00+00:00,MID,N2EXMIDP,2017-01-02,22,0.00,0.000,Y
70,2017-01-02 11:00:00+00:00,MID,N2EXMIDP,2017-01-02,23,0.00,0.000,Y
71,2017-01-02 11:30:00+00:00,MID,N2EXMIDP,2017-01-02,24,0.00,0.000,Y
72,2017-01-02 12:00:00+00:00,MID,N2EXMIDP,2017-01-02,25,0.00,0.000,Y
73,2017-01-02 12:30:00+00:00,MID,N2EXMIDP,2017-01-02,26,0.00,0.000,Y
74,2017-01-02 13:00:00+00:00,MID,N2EXMIDP,2017-01-02,27,0.00,0.000,Y
75,2017-01-02 13:30:00+00:00,MID,N2EXMIDP,2017-01-02,28,0.00,0.000,Y
76,2017-01-02 14:00:00+00:00,MID,N2EXMIDP,2017-01-02,29,0.00,0.000,Y
77,2017-01-02 14:30:00+00:00,MID,N2EXMIDP,2017-01-02,30,0.00,0.000,Y
78,2017-01-02 15:00:00+00:00,MID,N2EXMIDP,2017-01-02,31,0.00,0.000,Y
79,2017-01-02 15:30:00+00:00,MID,N2EXMIDP,2017-01-02,32,0.00,0.000,Y
80,2017-01-02 16:00:00+00:00,MID,N2EXMIDP,2017-01-02,33,0.00,0.000,Y
81,2017-01-02 16:30:00+00:00,MID,N2EXMIDP,2017-01-02,34,0.00,0.000,Y
82,2017-01-02 17:00:00+00:00,MID,N2EXMIDP,2017-01-02,35,0.00,0.000,Y
83,2017-01-02 17:30:00+00:00,MID,N2EXMIDP,2017-01-02,36,0.00,0.000,Y
84,2017-01-02 18:00:00+00:00,MID,N2EXMIDP,2017-01-02,37,0.00,0.000,Y
85,2017-01-02 18:30:00+00:00,MID,N2EXMIDP,2017-01-02,38,0.00,0.000,Y
86,2017-01-02 19:00:00+00:00,MID,N2EXMIDP,2017-01-02,39,0.00,0.000,Y
87,2017-01-02 19:30:00+00:00,MID,N2EXMIDP,2017-01-02,40,0.00,0.000,Y
88,2017-01-02 20:00:00+00:00,MID,N2EXMIDP,2017-01-02,41,0.00,0.000,Y
89,2017-01-02 20:30:00+00:00,MID,N2EXMIDP,2017-01-02,42,0.00,0.000,Y
90,2017-01-02 21:00:00+00:00,MID,N2EXMIDP,2017-01-02,43,0.00,0.000,Y
91,2017-01-02 21:30:00+00:00,MID,N2EXMIDP,2017-01-02,44,0.00,0.000,Y
92,2017-01-02 22:00:00+00:00,MID,N2EXMIDP,2017-01-02,45,0.00,0.000,Y
93,2017-01-02 22:30:00+00:00,MID,N2EXMIDP,2017-01-02,46,0.00,0.000,Y
94,2017-01-02 23:00:00+00:00,MID,N2EXMIDP,2017-01-02,47,0.00,0.000,Y
95,2017-01-02 23:30:00+00:00,MID,N2EXMIDP,2017-01-02,48,0.00,0.000,Y
0,2017-01-03 00:00:00+00:00,MID,APXMIDP,2017-01-03,1,43.33,482.400,Y
1,2017-01-03 00:30:00+00:00,MID,APXMIDP,2017-01-03,2,44.44,624.750,Y
2,2017-01-03 01:00:00+00:00,MID,APXMIDP,2017-01-03,3,43.53,570.950,Y
3,2017-01-03 01:30:00+00:00,MID,APXMIDP,2017-01-03,4,42.05,496.950,Y
4,2017-01-03 02:00:00+00:00,MID,APXMIDP,2017-01-03,5,40.77,522.200,Y
5,2017-01-03 02:30:00+00:00,MID,APXMIDP,2017-01-03,6,40.83,466.050,Y
6,2017-01-03 03:00:00+00:00,MID,APXMIDP,2017-01-03,7,39.50,569.450,Y
7,2017-01-03 03:30:00+00:00,MID,APXMIDP,2017-01-03,8,39.21,542.550,Y
8,2017-01-03 04:00:00+00:00,MID,APXMIDP,2017-01-03,9,38.88,618.250,Y
9,2017-01-03 04:30:00+00:00,MID,APXMIDP,2017-01-03,10,38.66,557.500,Y
10,2017-01-03 05:00:00+00:00,MID,APXMIDP,2017-01-03,11,40.08,675.750,Y
11,2017-01-03 05:30:00+00:00,MID,APXMIDP,2017-01-03,12,40.58,567.500,Y
12,2017-01-03 06:00:00+00:00,MID,APXMIDP,2017-01-03,13,45.42,749.500,Y
13,2017-01-03 06:30:00+00:00,MID,APXMIDP,2017-01-03,14,45.59,831.950,Y
14,2017-01-03 07:00:00+00:00,MID,APXMIDP,2017-01-03,15,46.90,1208.500,Y
15,2017-01-03 07:30:00+00:00,MID,APXMIDP,2017-01-03,16,47.57,1089.050,Y
16,2017-01-03 08:00:00+00:00,MID,APXMIDP,2017-01-03,17,47.95,895.250,Y
17,2017-01-03 08:30:00+00:00,MID,APXMIDP,2017-01-03,18,46.84,706.000,Y
18,2017-01-03 09:00:00+00:00,MID,APXMIDP,2017-01-03,19,49.16,727.050,Y
19,2017-01-03 09:30:00+00:00,MID,APXMIDP,2017-01-03,20,52.39,810.000,Y
20,2017-01-03 10:00:00+00:00,MID,APXMIDP,2017-01-03,21,54.48,1018.850,Y
21,2017-01-03 10:30:00+00:00,MID,APXMIDP,2017-01-03,22,53.83,1079.850,Y
22,2017-01-03 11:00:00+00:00,MID,APXMIDP,2017-01-03,23,50.47,1202.250,Y
23,2017-01-03 11:30:00+00:00,MID,APXMIDP,2017-01-03,24,49.57,1327.150,Y
24,2017-01-03 12:00:00+00:00,MID,APXMIDP,2017-01-03,25,49.17,1313.450,Y
25,2017-01-03 12:30:00+00:00,MID,APXMIDP,2017-01-03,26,47.85,1525.750,Y
26,2017-01-03 13:00:00+00:00,MID,APXMIDP,2017-01-03,27,46.76,1703.700,Y
27,2017-01-03 13:30:00+00:00,MID,APXMIDP,2017-01-03,28,46.41,1775.800,Y
28,2017-01-03 14:00:00+00:00,MID,APXMIDP,2017-01-03,29,46.02,1898.800,Y
29,2017-01-03 14:30:00+00:00,MID,APXMIDP,2017-01-03,30,46.21,1841.300,Y
30,2017-01-03 15:00:00+00:00,MID,APXMIDP,2017-01-03,31,55.67,1043.600,Y
31,2017-01-03 15:30:00+00:00,MID,APXMIDP,2017-01-03,32,55.43,1074.500,Y
32,2017-01-03 16:00:00+00:00,MID,APXMIDP,2017-01-03,33,52.37,1471.300,Y
33,2017-01-03 16:30:00+00:00,MID,APXMIDP,2017-01-03,34,62.07,1257.050,Y
34,2017-01-03 17:00:00+00:00,MID,APXMIDP,2017-01-03,35,66.77,1303.750,Y
35,2017-01-03 17:30:00+00:00,MID,APXMIDP,2017-01-03,36,65.57,1369.950,Y
36,2017-01-03 18:00:00+00:00,MID,APXMIDP,2017-01-03,37,63.84,1617.100,Y
37,2017-01-03 18:30:00+00:00,MID,APXMIDP,2017-01-03,38,61.88,1435.150,Y
38,2017-01-03 19:00:00+00:00,MID,APXMIDP,2017-01-03,39,50.52,1616.700,Y
39,2017-01-03 19:30:00+00:00,MID,APXMIDP,2017-01-03,40,47.68,1497.950,Y
40,2017-01-03 20:00:00+00:00,MID,APXMIDP,2017-01-03,41,47.80,1435.100,Y
41,2017-01-03 20:30:00+00:00,MID,APXMIDP,2017-01-03,42,47.25,1431.150,Y
42,2017-01-03 21:00:00+00:00,MID,APXMIDP,2017-01-03,43,46.91,1540.050,Y
43,2017-01-03 21:30:00+00:00,MID,APXMIDP,2017-01-03,44,45.34,1782.050,Y
44,2017-01-03 22:00:00+00:00,MID,APXMIDP,2017-01-03,45,44.86,1297.400,Y
45,2017-01-03 22:30:00+00:00,MID,APXMIDP,2017-01-03,46,43.12,1301.650,Y
46,2017-01-03 23:00:00+00:00,MID,APXMIDP,2017-01-03,47,39.30,430.550,Y
47,2017-01-03 23:30:00+00:00,MID,APXMIDP,2017-01-03,48,38.01,387.950,Y
48,2017-01-03 00:00:00+00:00,MID,N2EXMIDP,2017-01-03,1,0.00,0.000,Y
49,2017-01-03 00:30:00+00:00,MID,N2EXMIDP,2017-01-03,2,0.00,0.000,Y
50,2017-01-03 01:00:00+00:00,MID,N2EXMIDP,2017-01-03,3,0.00,0.000,Y
51,2017-01-03 01:30:00+00:00,MID,N2EXMIDP,2017-01-03,4,0.00,0.000,Y
52,2017-01-03 02:00:00+00:00,MID,N2EXMIDP,2017-01-03,5,0.00,0.000,Y
53,2017-01-03 02:30:00+00:00,MID,N2EXMIDP,2017-01-03,6,0.00,0.000,Y
54,2017-01-03 03:00:00+00:00,MID,N2EXMIDP,2017-01-03,7,0.00,0.000,Y
55,2017-01-03 03:30:00+00:00,MID,N2EXMIDP,2017-01-03,8,0.00,0.000,Y
56,2017-01-03 04:00:00+00:00,MID,N2EXMIDP,2017-01-03,9,0.00,0.000,Y
57,2017-01-03 04:30:00+00:00,MID,N2EXMIDP,2017-01-03,10,0.00,0.000,Y
58,2017-01-03 05:00:00+00:00,MID,N2EXMIDP,2017-01-03,11,0.00,0.000,Y
59,2017-01-03 05:30:00+00:00,MID,N2EXMIDP,2017-01-03,12,0.00,0.000,Y
60,2017-01-03 06:00:00+00:00,MID,N2EXMIDP,2017-01-03,13,0.00,0.000,Y
61,2017-01-03 06:30:00+00:00,MID,N2EXMIDP,2017-01-03,14,0.00,0.000,Y
62,2017-01-03 07:00:00+00:00,MID,N2EXMIDP,2017-01-03,15,0.00,0.000,Y
63,2017-01-03 07:30:00+00:00,MID,N2EXMIDP,2017-01-03,16,0.00,0.000,Y
64,2017-01-03 08:00:00+00:00,MID,N2EXMIDP,2017-01-03,17,0.00,0.000,Y
65,2017-01-03 08:30:00+00:00,MID,N2EXMIDP,2017-01-03,18,0.00,0.000,Y
66,2017-01-03 09:00:00+00:00,MID,N2EXMIDP,2017-01-03,19,0.00,0.000,Y
67,2017-01-03 09:30:00+00:00,MID,N2EXMIDP,2017-01-03,20,0.00,0.000,Y
68,2017-01-03 10:00:00+00:00,MID,N2EXMIDP,2017-01-03,21,0.00,0.000,Y
69,2017-01-03 10:30:00+00:00,MID,N2EXMIDP,2017-01-03,22,0.00,0.000,Y
70,2017-01-03 11:00:00+00:00,MID,N2EXMIDP,2017-01-03,23,0.00,0.000,Y
71,2017-01-03 11:30:00+00:00,MID,N2EXMIDP,2017-01-03,24,0.00,0.000,Y
72,2017-01-03 12:00:00+00:00,MID,N2EXMIDP,2017-01-03,25,0.00,0.000,Y
73,2017-01-03 12:30:00+00:00,MID,N2EXMIDP,2017-01-03,26,0.00,0.000,Y
74,2017-01-03 13:00:00+00:00,MID,N2EXMIDP,2017-01-03,27,0.00,0.000,Y
75,2017-01-03 13:30:00+00:00,MID,N2EXMIDP,2017-01-03,28,0.00,0.000,Y
76,2017-01-03 14:00:00+00:00,MID,N2EXMIDP,2017-01-03,29,0.00,0.000,Y
77,2017-01-03 14:30:00+00:00,MID,N2EXMIDP,2017-01-03,30,0.00,0.000,Y
78,2017-01-03 15:00:00+00:00,MID,N2EXMIDP,2017-01-03,31,0.00,0.000,Y
79,2017-01-03 15:30:00+00:00,MID,N2EXMIDP,2017-01-03,32,0.00,0.000,Y
80,2017-01-03 16:00:00+00:00,MID,N2EXMIDP,2017-01-03,33,0.00,0.000,Y
81,2017-01-03 16:30:00+00:00,MID,N2EXMIDP,2017-01-03,34,0.00,0.000,Y
82,2017-01-03 17:00:00+00:00,MID,N2EXMIDP,2017-01-03,35,0.00,0.000,Y
83,2017-01-03 17:30:00+00:00,MID,N2EXMIDP,2017-01-03,36,0.00,0.000,Y
84,2017-01-03 18:00:00+00:00,MID,N2EXMIDP,2017-01-03,37,0.00,0.000,Y
