,local_datetime,recordType,marketIndexDataProviderId,settlementDate,settlementPeriod,marketIndexPrice,marketIndexVolume,activeFlag
9,2018-01-03 04:30:00+00:00,MID,APXMIDP,2018-01-03,10,43.25,401.250,Y
10,2018-01-03 05:00:00+00:00,MID,APXMIDP,2018-01-03,11,48.38,366.150,Y
11,2018-01-03 05:30:00+00:00,MID,APXMIDP,2018-01-03,12,47.11,609.300,Y
12,2018-01-03 06:00:00+00:00,MID,APXMIDP,2018-01-03,13,54.36,581.700,Y
13,2018-01-03 06:30:00+00:00,MID,APXMIDP,2018-01-03,14,48.46,1008.700,Y
14,2018-01-03 07:00:00+00:00,MID,APXMIDP,2018-01-03,15,50.71,478.500,Y
15,2018-01-03 07:30:00+00:00,MID,APXMIDP,2018-01-03,16,54.35,645.900,Y
16,2018-01-03 08:00:00+00:00,MID,APXMIDP,2018-01-03,17,42.97,377.000,Y
17,2018-01-03 08:30:00+00:00,MID,APXMIDP,2018-01-03,18,44.23,414.000,Y
18,2018-01-03 09:00:00+00:00,MID,APXMIDP,2018-01-03,19,43.33,451.900,Y
19,2018-01-03 09:30:00+00:00,MID,APXMIDP,2018-01-03,20,43.06,569.300,Y
20,2018-01-03 10:00:00+00:00,MID,APXMIDP,2018-01-03,21,42.64,685.950,Y
21,2018-01-03 10:30:00+00:00,MID,APXMIDP,2018-01-03,22,43.89,802.350,Y
22,2018-01-03 11:00:00+00:00,MID,APXMIDP,2018-01-03,23,42.38,1017.800,Y
23,2018-01-03 11:30:00+00:00,MID,APXMIDP,2018-01-03,24,42.00,1086.500,Y
24,2018-01-03 12:00:00+00:00,MID,APXMIDP,2018-01-03,25,42.35,1088.850,Y
25,2018-01-03 12:30:00+00:00,MID,APXMIDP,2018-01-03,26,42.73,1154.150,Y
26,2018-01-03 13:00:00+00:00,MID,APXMIDP,2018-01-03,27,43.14,1069.000,Y
27,2018-01-03 13:30:00+00:00,MID,APXMIDP,2018-01-03,28,42.85,1128.500,Y
28,2018-01-03 14:00:00+00:00,MID,APXMIDP,2018-01-03,29,42.82,1033.300,Y
29,2018-01-03 14:30:00+00:00,MID,APXMIDP,2018-01-03,30,42.99,1178.300,Y
30,2018-01-03 15:00:00+00:00,MID,APXMIDP,2018-01-03,31,49.00,1487.150,Y
31,2018-01-03 15:30:00+00:00,MID,APXMIDP,2018-01-03,32,50.46,1479.150,Y
32,2018-01-03 16:00:00+00:00,MID,APXMIDP,2018-01-03,33,49.42,1452.750,Y
33,2018-01-03 16:30:00+00:00,MID,APXMIDP,2018-01-03,34,65.33,1034.150,Y
34,2018-01-03 17:00:00+00:00,MID,APXMIDP,2018-01-03,35,71.33,1254.000,Y
35,2018-01-03 17:30:00+00:00,MID,APXMIDP,2018-01-03,36,68.22,1166.550,Y
36,2018-01-03 18:00:00+00:00,MID,APXMIDP,2018-01-03,37,71.10,1250.250,Y
37,2018-01-03 18:30:00+00:00,MID,APXMIDP,2018-01-03,38,62.93,1040.300,Y
38,2018-01-03 19:00:00+00:00,MID,APXMIDP,2018-01-03,39,56.46,1039.900,Y
39,2018-01-03 19:30:00+00:00,MID,APXMIDP,2018-01-03,40,47.21,850.550,Y
40,2018-01-03 20:00:00+00:00,MID,APXMIDP,2018-01-03,41,46.44,898.500,Y
41,2018-01-03 20:30:00+00:00,MID,APXMIDP,2018-01-03,42,45.26,1002.800,Y
42,2018-01-03 21:00:00+00:00,MID,APXMIDP,2018-01-03,43,45.42,1009.450,Y
43,2018-01-03 21:30:00+00:00,MID,APXMIDP,2018-01-03,44,45.55,1074.300,Y
44,2018-01-03 22:00:00+00:00,MID,APXMIDP,2018-01-03,45,42.15,1139.900,Y
45,2018-01-03 22:30:00+00:00,MID,APXMIDP,2018-01-03,46,41.13,1105.650,Y
46,2018-01-03 23:00:00+00:00,MID,APXMIDP,2018-01-03,47,40.37,809.900,Y
47,2018-01-03 23:30:00+00:00,MID,APXMIDP,2018-01-03,48,39.09,833.550,Y
48,2018-01-03 00:00:00+00:00,MID,N2EXMIDP,2018-01-03,1,0.00,0.000,Y
49,2018-01-03 00:30:00+00:00,MID,N2EXMIDP,2018-01-03,2,0.00,0.000,Y
50,2018-01-03 01:00:00+00:00,MID,N2EXMIDP,2018-01-03,3,0.00,0.000,Y
51,2018-01-03 01:30:00+00:00,MID,N2EXMIDP,2018-01-03,4,0.00,0.000,Y
52,2018-01-03 02:00:00+00:00,MID,N2EXMIDP,2018-01-03,5,0.00,0.000,Y
53,2018-01-03 02:30:00+00:00,MID,N2EXMIDP,2018-01-03,6,0.00,0.000,Y
54,2018-01-03 03:00:00+00:00,MID,N2EXMIDP,2018-01-03,7,0.00,0.000,Y
55,2018-01-03 03:30:00+00:00,MID,N2EXMIDP,2018-01-03,8,0.00,0.000,Y
56,2018-01-03 04:00:00+00:00,MID,N2EXMIDP,2018-01-03,9,0.00,0.000,Y
57,2018-01-03 04:30:00+00:00,MID,N2EXMIDP,2018-01-03,10,0.00,0.000,Y
58,2018-01-03 05:00:00+00:00,MID,N2EXMIDP,2018-01-03,11,0.00,0.000,Y
59,2018-01-03 05:30:00+00:00,MID,N2EXMIDP,2018-01-03,12,0.00,0.000,Y
60,2018-01-03 06:00:00+00:00,MID,N2EXMIDP,2018-01-03,13,0.00,0.000,Y
61,2018-01-03 06:30:00+00:00,MID,N2EXMIDP,2018-01-03,14,0.00,0.000,Y
62,2018-01-03 07:00:00+00:00,MID,N2EXMIDP,2018-01-03,15,0.00,0.000,Y
63,2018-01-03 07:30:00+00:00,MID,N2EXMIDP,2018-01-03,16,0.00,0.000,Y
64,2018-01-03 08:00:00+00:00,MID,N2EXMIDP,2018-01-03,17,0.00,0.000,Y
65,2018-01-03 08:30:00+00:00,MID,N2EXMIDP,2018-01-03,18,0.00,0.000,Y
66,2018-01-03 09:00:00+00:00,MID,N2EXMIDP,2018-01-03,19,0.00,0.000,Y
67,2018-01-03 09:30:00+00:00,MID,N2EXMIDP,2018-01-03,20,0.00,0.000,Y
68,2018-01-03 10:00:00+00:00,MID,N2EXMIDP,2018-01-03,21,0.00,0.000,Y
69,2018-01-03 10:30:00+00:00,MID,N2EXMIDP,2018-01-03,22,0.00,0.000,Y
70,2018-01-03 11:00:00+00:00,MID,N2EXMIDP,2018-01-03,23,0.00,0.000,Y
71,2018-01-03 11:30:00+00:00,MID,N2EXMIDP,2018-01-03,24,0.00,0.000,Y
72,2018-01-03 12:00:00+00:00,MID,N2EXMIDP,2018-01-03,25,0.00,0.000,Y
73,2018-01-03 12:30:00+00:00,MID,N2EXMIDP,2018-01-03,26,0.00,0.000,Y
74,2018-01-03 13:00:00+00:00,MID,N2EXMIDP,2018-01-03,27,0.00,0.000,Y
75,2018-01-03 13:30:00+00:00,MID,N2EXMIDP,2018-01-03,28,0.00,0.000,Y
76,2018-01-03 14:00:00+00:00,MID,N2EXMIDP,2018-01-03,29,0.00,0.000,Y
77,2018-01-03 14:30:00+00:00,MID,N2EXMIDP,2018-01-03,30,0.00,0.000,Y
78,2018-01-03 15:00:00+00:00,MID,N2EXMIDP,2018-01-03,31,0.00,0.000,Y
79,2018-01-03 15:30:00+00:00,MID,N2EXMIDP,2018-01-03,32,0.00,0.000,Y
80,2018-01-03 16:00:00+00:00,MID,N2EXMIDP,2018-01-03,33,0.00,0.000,Y
81,2018-01-03 16:30:00+00:00,MID,N2EXMIDP,2018-01-03,34,0.00,0.000,Y
82,2018-01-03 17:00:00+00:00,MID,N2EXMIDP,2018-01-03,35,0.00,0.000,Y
83,2018-01-03 17:30:00+00:00,MID,N2EXMIDP,2018-01-03,36,0.00,0.000,Y
84,2018-01-03 18:00:00+00:00,MID,N2EXMIDP,2018-01-03,37,0.00,0.000,Y
